Vertex 1,Vertex 2,Voted Same,Vertex1_Total,Vertex2_Total,Percent_Agreement
Cantwell,Murkowski,130,242,240,0.542
Cantwell,Murray,231,242,244,0.955
Cantwell,Nelson (FL),224,242,241,0.929
Cantwell,Nelson (NE),186,242,244,0.769
Cantwell,Obama,205,242,217,0.945
Cantwell,Pryor,197,242,245,0.814
Cantwell,Reed,223,242,243,0.921
Cantwell,Reid,215,242,245,0.888
Cantwell,Roberts,103,242,235,0.438
Cantwell,Rockefeller,195,242,232,0.841
Cantwell,Salazar,219,242,245,0.905
Cantwell,Sanders,211,242,243,0.872
Cantwell,Schumer,221,242,235,0.940
Cantwell,Sessions,97,242,237,0.409
Cantwell,Shelby,112,242,244,0.463
Cantwell,Smith,152,242,243,0.628
Cantwell,Snowe,181,242,245,0.748
Cantwell,Specter,163,242,242,0.674
Cantwell,Stabenow,216,242,243,0.893
Cantwell,Stevens,128,242,231,0.554
Cantwell,Sununu,108,242,242,0.446
Cantwell,Tester,200,242,243,0.826
Cantwell,Thune,111,242,243,0.459
Cantwell,Vitter,87,242,225,0.387
Cantwell,Voinovich,136,242,237,0.574
Cantwell,Warner,133,242,242,0.550
Cantwell,Webb,213,242,245,0.880
Cantwell,Whitehouse,225,242,244,0.930
Cantwell,Wyden,228,242,244,0.942
Cardin,Carper,218,243,242,0.901
Cardin,Casey,230,243,245,0.947
Cardin,Chambliss,98,243,240,0.408
Cardin,Clinton,226,243,239,0.946
Cardin,Coburn,67,243,212,0.316
Cardin,Cochran,114,243,241,0.473
Cardin,Coleman,145,243,242,0.599
Cardin,Collins,167,243,245,0.687
Cardin,Conrad,218,243,242,0.901
Cardin,Corker,110,243,243,0.453
Cardin,Cornyn,93,243,243,0.383
Cardin,Craig,110,243,243,0.453
Cardin,Crapo,97,243,230,0.422
Cardin,DeMint,78,243,238,0.328
Cardin,Dodd,169,243,183,0.923
Cardin,Dole,94,243,232,0.405
Cardin,Domenici,125,243,239,0.523
Cardin,Dorgan,207,243,242,0.855
Cardin,Durbin,230,243,242,0.950
Cardin,Ensign,86,243,235,0.366
Cardin,Enzi,83,243,226,0.367
Cardin,Feingold,217,243,245,0.893
Cardin,Feinstein,228,243,243,0.938
Cardin,Graham,102,243,237,0.430
Cardin,Grassley,114,243,245,0.469
Cardin,Gregg,96,243,238,0.403
Cardin,Hagel,118,243,231,0.511
Cardin,Harkin,224,243,242,0.926
Cardin,Hatch,103,243,239,0.431
Cardin,Hutchison,107,243,240,0.446
Cardin,Inhofe,83,243,233,0.356
Cardin,Inouye,202,243,217,0.931
Cardin,Isakson,105,243,243,0.432
Cardin,Kennedy,217,243,240,0.904
Cardin,Kerry,214,243,233,0.918
Cardin,Klobuchar,228,243,245,0.938
Cardin,Kohl,228,243,245,0.938
Cardin,Kyl,99,243,238,0.416
Cardin,Landrieu,200,243,242,0.826
Cardin,Lautenberg,229,243,241,0.950
Cardin,Leahy,226,243,243,0.930
Cardin,Levin,225,243,242,0.930
Cardin,Lieberman,208,243,242,0.860
Cardin,Lincoln,216,243,241,0.896
Cardin,Lott,104,243,240,0.433
Cardin,Lugar,139,243,245,0.572
Cardin,Martinez,110,243,241,0.456
Cardin,McCain,58,243,120,0.483
Cardin,McCaskill,199,243,245,0.819
Cardin,McConnell,102,243,245,0.420
Cardin,Menendez,230,243,244,0.947
Cardin,Mikulski,239,243,244,0.984
Cardin,Murkowski,129,243,240,0.538
Cardin,Murray,231,243,244,0.951
Cardin,Nelson (FL),224,243,241,0.929
Cardin,Nelson (NE),190,243,244,0.782
Cardin,Obama,203,243,217,0.935
Cardin,Pryor,207,243,245,0.852
Cardin,Reed,228,243,243,0.938
Cardin,Reid,223,243,245,0.918
Cardin,Roberts,98,243,235,0.417
Cardin,Rockefeller,201,243,232,0.866
Cardin,Salazar,221,243,245,0.909
Cardin,Sanders,221,243,243,0.909
Cardin,Schumer,227,243,235,0.966
Cardin,Sessions,100,243,237,0.422
Cardin,Shelby,113,243,244,0.465
Cardin,Smith,151,243,243,0.621
Cardin,Snowe,177,243,245,0.728
Cardin,Specter,160,243,242,0.661
Cardin,Stabenow,224,243,243,0.922
Cardin,Stevens,125,243,231,0.541
Cardin,Sununu,108,243,242,0.446
Cardin,Tester,203,243,243,0.835
Cardin,Thune,112,243,243,0.461
Cardin,Vitter,93,243,225,0.413
Cardin,Voinovich,138,243,237,0.582
Cardin,Warner,126,243,242,0.521
Cardin,Webb,215,243,245,0.885
Cardin,Whitehouse,228,243,244,0.938
Cardin,Wyden,232,243,244,0.955
Carper,Casey,219,242,245,0.905
Carper,Chambliss,105,242,240,0.438
Carper,Clinton,212,242,239,0.887
Carper,Coburn,74,242,212,0.349
Carper,Cochran,124,242,241,0.515
Carper,Coleman,155,242,242,0.640
Carper,Collins,173,242,245,0.715
Carper,Conrad,211,242,242,0.872
Carper,Corker,118,242,243,0.488
Carper,Cornyn,102,242,243,0.421
Carper,Craig,116,242,243,0.479
Carper,Crapo,104,242,230,0.452
Carper,DeMint,84,242,238,0.353
Carper,Dodd,165,242,183,0.902
Carper,Dole,97,242,232,0.418
Carper,Domenici,132,242,239,0.552
Carper,Dorgan,196,242,242,0.810
Carper,Durbin,216,242,242,0.893
Carper,Ensign,97,242,235,0.413
Carper,Enzi,91,242,226,0.403
Carper,Feingold,205,242,245,0.847
Carper,Feinstein,218,242,243,0.901
Carper,Graham,115,242,237,0.485
Carper,Grassley,121,242,245,0.500
Carper,Gregg,106,242,238,0.445
Carper,Hagel,128,242,231,0.554
Carper,Harkin,211,242,242,0.872
Carper,Hatch,111,242,239,0.464
Carper,Hutchison,111,242,240,0.463
Carper,Inhofe,85,242,233,0.365
Carper,Inouye,191,242,217,0.880
Carper,Isakson,112,242,243,0.463
Carper,Kennedy,210,242,240,0.875
Carper,Kerry,205,242,233,0.880
Carper,Klobuchar,221,242,245,0.913
Carper,Kohl,221,242,245,0.913
Carper,Kyl,108,242,238,0.454
Carper,Landrieu,197,242,242,0.814
Carper,Lautenberg,214,242,241,0.888
Carper,Leahy,213,242,243,0.880
Carper,Levin,213,242,242,0.880
Carper,Lieberman,211,242,242,0.872
Carper,Lincoln,213,242,241,0.884
Carper,Lott,112,242,240,0.467
Carper,Lugar,152,242,245,0.628
Carper,Martinez,117,242,241,0.485
Carper,McCain,62,242,120,0.517
Carper,McCaskill,191,242,245,0.789
Carper,McConnell,114,242,245,0.471
Carper,Menendez,217,242,244,0.897
Carper,Mikulski,220,242,244,0.909
Carper,Murkowski,141,242,240,0.588
Carper,Murray,214,242,244,0.884
Carper,Nelson (FL),213,242,241,0.884
Carper,Nelson (NE),191,242,244,0.789
Carper,Obama,190,242,217,0.876
Carper,Pryor,206,242,245,0.851
Carper,Reed,222,242,243,0.917
Carper,Reid,212,242,245,0.876
Carper,Roberts,109,242,235,0.464
Carper,Rockefeller,192,242,232,0.828
Carper,Salazar,220,242,245,0.909
Carper,Sanders,209,242,243,0.864
Carper,Schumer,208,242,235,0.885
Carper,Sessions,106,242,237,0.447
Carper,Shelby,116,242,244,0.479
Carper,Smith,154,242,243,0.636
Carper,Snowe,181,242,245,0.748
Carper,Specter,165,242,242,0.682
Carper,Stabenow,205,242,243,0.847
Carper,Stevens,135,242,231,0.584
Carper,Sununu,116,242,242,0.479
Carper,Tester,197,242,243,0.814
Carper,Thune,119,242,243,0.492
Carper,Vitter,91,242,225,0.404
Carper,Voinovich,148,242,237,0.624
Carper,Warner,131,242,242,0.541
Carper,Webb,206,242,245,0.851
Carper,Whitehouse,221,242,244,0.913
Carper,Wyden,221,242,244,0.913
Casey,Chambliss,94,245,240,0.392
Casey,Clinton,227,245,239,0.950
Casey,Coburn,69,245,212,0.325
Casey,Cochran,108,245,241,0.448
Casey,Coleman,145,245,242,0.599
Casey,Collins,166,245,245,0.678
Casey,Conrad,219,245,242,0.905
Casey,Corker,110,245,243,0.453
Casey,Cornyn,89,245,243,0.366
Casey,Craig,108,245,243,0.444
Casey,Crapo,95,245,230,0.413
Casey,DeMint,77,245,238,0.324
Casey,Dodd,171,245,183,0.934
Casey,Dole,90,245,232,0.388
Casey,Domenici,126,245,239,0.527
Casey,Dorgan,210,245,242,0.868
Casey,Durbin,232,245,242,0.959
Casey,Ensign,87,245,235,0.370
Casey,Enzi,79,245,226,0.350
Casey,Feingold,220,245,245,0.898
Casey,Feinstein,223,245,243,0.918
Casey,Graham,102,245,237,0.430
Casey,Grassley,116,245,245,0.473
Casey,Gregg,94,245,238,0.395
Casey,Hagel,119,245,231,0.515
Casey,Harkin,223,245,242,0.921
Casey,Hatch,99,245,239,0.414
Casey,Hutchison,101,245,240,0.421
Casey,Inhofe,79,245,233,0.339
Casey,Inouye,201,245,217,0.926
Casey,Isakson,101,245,243,0.416
Casey,Kennedy,214,245,240,0.892
Casey,Kerry,215,245,233,0.923
Casey,Klobuchar,229,245,245,0.935
Casey,Kohl,233,245,245,0.951
Casey,Kyl,95,245,238,0.399
Casey,Landrieu,208,245,242,0.860
Casey,Lautenberg,230,245,241,0.954
Casey,Leahy,225,245,243,0.926
Casey,Levin,230,245,242,0.950
Casey,Lieberman,212,245,242,0.876
Casey,Lincoln,213,245,241,0.884
Casey,Lott,98,245,240,0.408
Casey,Lugar,137,245,245,0.559
Casey,Martinez,108,245,241,0.448
Casey,McCain,58,245,120,0.483
Casey,McCaskill,208,245,245,0.849
Casey,McConnell,100,245,245,0.408
Casey,Menendez,229,245,244,0.939
Casey,Mikulski,228,245,244,0.934
Casey,Murkowski,125,245,240,0.521
Casey,Murray,230,245,244,0.943
Casey,Nelson (FL),227,245,241,0.942
Casey,Nelson (NE),195,245,244,0.799
Casey,Obama,206,245,217,0.949
Casey,Pryor,204,245,245,0.833
Casey,Reed,231,245,243,0.951
Casey,Reid,224,245,245,0.914
Casey,Roberts,96,245,235,0.409
Casey,Rockefeller,203,245,232,0.875
Casey,Salazar,222,245,245,0.906
Casey,Sanders,220,245,243,0.905
Casey,Schumer,221,245,235,0.940
Casey,Sessions,97,245,237,0.409
Casey,Shelby,109,245,244,0.447
Casey,Smith,148,245,243,0.609
Casey,Snowe,176,245,245,0.718
Casey,Specter,158,245,242,0.653
Casey,Stabenow,225,245,243,0.926
Casey,Stevens,119,245,231,0.515
Casey,Sununu,107,245,242,0.442
Casey,Tester,205,245,243,0.844
Casey,Thune,110,245,243,0.453
Casey,Vitter,93,245,225,0.413
Casey,Voinovich,137,245,237,0.578
Casey,Warner,122,245,242,0.504
Casey,Webb,220,245,245,0.898
Casey,Whitehouse,231,245,244,0.947
Casey,Wyden,227,245,244,0.930
Chambliss,Clinton,91,240,239,0.381
Chambliss,Coburn,172,240,212,0.811
Chambliss,Cochran,203,240,241,0.846
Chambliss,Coleman,177,240,242,0.738
Chambliss,Collins,155,240,245,0.646
Chambliss,Conrad,103,240,242,0.429
Chambliss,Corker,202,240,243,0.842
Chambliss,Cornyn,218,240,243,0.908
Chambliss,Craig,209,240,243,0.871
Chambliss,Crapo,200,240,230,0.870
Chambliss,DeMint,203,240,238,0.853
Chambliss,Dodd,62,240,183,0.339
Chambliss,Dole,204,240,232,0.879
Chambliss,Domenici,189,240,239,0.791
Chambliss,Dorgan,108,240,242,0.450
Chambliss,Durbin,93,240,242,0.388
Chambliss,Ensign,209,240,235,0.889
Chambliss,Enzi,194,240,226,0.858
Chambliss,Feingold,95,240,245,0.396
Chambliss,Feinstein,101,240,243,0.421
Chambliss,Graham,199,240,237,0.840
Chambliss,Grassley,203,240,245,0.846
Chambliss,Gregg,186,240,238,0.782
Chambliss,Hagel,172,240,231,0.745
Chambliss,Harkin,97,240,242,0.404
Chambliss,Hatch,202,240,239,0.845
Chambliss,Hutchison,206,240,240,0.858
Chambliss,Inhofe,202,240,233,0.867
Chambliss,Inouye,80,240,217,0.369
Chambliss,Isakson,233,240,243,0.971
Chambliss,Kennedy,98,240,240,0.408
Chambliss,Kerry,98,240,233,0.421
Chambliss,Klobuchar,98,240,245,0.408
Chambliss,Kohl,96,240,245,0.400
Chambliss,Kyl,205,240,238,0.861
Chambliss,Landrieu,121,240,242,0.504
Chambliss,Lautenberg,91,240,241,0.379
Chambliss,Leahy,95,240,243,0.396
Chambliss,Levin,97,240,242,0.404
Chambliss,Lieberman,107,240,242,0.446
Chambliss,Lincoln,106,240,241,0.442
Chambliss,Lott,202,240,240,0.842
Chambliss,Lugar,180,240,245,0.750
Chambliss,Martinez,200,240,241,0.833
Chambliss,McCain,104,240,120,0.867
Chambliss,McCaskill,117,240,245,0.488
Chambliss,McConnell,213,240,245,0.888
Chambliss,Menendez,92,240,244,0.383
Chambliss,Mikulski,101,240,244,0.421
Chambliss,Murkowski,190,240,240,0.792
Chambliss,Murray,98,240,244,0.408
Chambliss,Nelson (FL),100,240,241,0.417
Chambliss,Nelson (NE),129,240,244,0.538
Chambliss,Obama,81,240,217,0.373
Chambliss,Pryor,121,240,245,0.504
Chambliss,Reed,94,240,243,0.392
Chambliss,Reid,103,240,245,0.429
Chambliss,Roberts,199,240,235,0.847
Chambliss,Rockefeller,99,240,232,0.427
Chambliss,Salazar,109,240,245,0.454
Chambliss,Sanders,94,240,243,0.392
Chambliss,Schumer,91,240,235,0.387
Chambliss,Sessions,199,240,237,0.840
Chambliss,Shelby,202,240,244,0.842
Chambliss,Smith,173,240,243,0.721
Chambliss,Snowe,145,240,245,0.604
Chambliss,Specter,161,240,242,0.671
Chambliss,Stabenow,102,240,243,0.425
Chambliss,Stevens,187,240,231,0.810
Chambliss,Sununu,200,240,242,0.833
Chambliss,Tester,114,240,243,0.475
Chambliss,Thune,209,240,243,0.871
Chambliss,Vitter,191,240,225,0.849
Chambliss,Voinovich,172,240,237,0.726
Chambliss,Warner,190,240,242,0.792
Chambliss,Webb,105,240,245,0.438
Chambliss,Whitehouse,92,240,244,0.383
Chambliss,Wyden,96,240,244,0.400
Clinton,Coburn,65,239,212,0.307
Clinton,Cochran,105,239,241,0.439
Clinton,Coleman,144,239,242,0.603
Clinton,Collins,158,239,245,0.661
Clinton,Conrad,213,239,242,0.891
Clinton,Corker,108,239,243,0.452
Clinton,Cornyn,87,239,243,0.364
Clinton,Craig,103,239,243,0.431
Clinton,Crapo,91,239,230,0.396
Clinton,DeMint,74,239,238,0.311
Clinton,Dodd,171,239,183,0.934
Clinton,Dole,85,239,232,0.366
Clinton,Domenici,125,239,239,0.523
Clinton,Dorgan,206,239,242,0.862
Clinton,Durbin,232,239,242,0.971
Clinton,Ensign,85,239,235,0.362
Clinton,Enzi,76,239,226,0.336
Clinton,Feingold,214,239,245,0.895
Clinton,Feinstein,226,239,243,0.946
Clinton,Graham,99,239,237,0.418
Clinton,Grassley,105,239,245,0.439
Clinton,Gregg,94,239,238,0.395
Clinton,Hagel,113,239,231,0.489
Clinton,Harkin,225,239,242,0.941
Clinton,Hatch,97,239,239,0.406
Clinton,Hutchison,98,239,240,0.410
Clinton,Inhofe,75,239,233,0.322
Clinton,Inouye,202,239,217,0.931
Clinton,Isakson,96,239,243,0.402
Clinton,Kennedy,214,239,240,0.895
Clinton,Kerry,210,239,233,0.901
Clinton,Klobuchar,225,239,245,0.941
Clinton,Kohl,225,239,245,0.941
Clinton,Kyl,92,239,238,0.387
Clinton,Landrieu,196,239,242,0.820
Clinton,Lautenberg,226,239,241,0.946
Clinton,Leahy,217,239,243,0.908
Clinton,Levin,225,239,242,0.941
Clinton,Lieberman,207,239,242,0.866
Clinton,Lincoln,207,239,241,0.866
Clinton,Lott,96,239,240,0.402
Clinton,Lugar,132,239,245,0.552
Clinton,Martinez,105,239,241,0.439
Clinton,McCain,56,239,120,0.467
Clinton,McCaskill,201,239,245,0.841
Clinton,McConnell,98,239,245,0.410
Clinton,Menendez,225,239,244,0.941
Clinton,Mikulski,224,239,244,0.937
Clinton,Murkowski,124,239,240,0.519
Clinton,Murray,228,239,244,0.954
Clinton,Nelson (FL),221,239,241,0.925
Clinton,Nelson (NE),187,239,244,0.782
Clinton,Obama,203,239,217,0.935
Clinton,Pryor,196,239,245,0.820
Clinton,Reed,221,239,243,0.925
Clinton,Reid,222,239,245,0.929
Clinton,Roberts,93,239,235,0.396
Clinton,Rockefeller,202,239,232,0.871
Clinton,Salazar,216,239,245,0.904
Clinton,Sanders,217,239,243,0.908
Clinton,Schumer,223,239,235,0.949
Clinton,Sessions,94,239,237,0.397
Clinton,Shelby,103,239,244,0.431
Clinton,Smith,146,239,243,0.611
Clinton,Snowe,166,239,245,0.695
Clinton,Specter,155,239,242,0.649
Clinton,Stabenow,221,239,243,0.925
Clinton,Stevens,116,239,231,0.502
Clinton,Sununu,105,239,242,0.439
Clinton,Tester,198,239,243,0.828
Clinton,Thune,108,239,243,0.452
Clinton,Vitter,86,239,225,0.382
Clinton,Voinovich,135,239,237,0.570
Clinton,Warner,121,239,242,0.506
Clinton,Webb,218,239,245,0.912
Clinton,Whitehouse,223,239,244,0.933
Clinton,Wyden,221,239,244,0.925
Coburn,Cochran,154,212,241,0.726
Coburn,Coleman,134,212,242,0.632
Coburn,Collins,126,212,245,0.594
Coburn,Conrad,79,212,242,0.373
Coburn,Corker,169,212,243,0.797
Coburn,Cornyn,178,212,243,0.840
Coburn,Craig,164,212,243,0.774
Coburn,Crapo,158,212,230,0.745
Coburn,DeMint,188,212,238,0.887
Coburn,Dodd,42,212,183,0.230
Coburn,Dole,169,212,232,0.797
Coburn,Domenici,140,212,239,0.660
Coburn,Dorgan,82,212,242,0.387
Coburn,Durbin,66,212,242,0.311
Coburn,Ensign,177,212,235,0.835
Coburn,Enzi,163,212,226,0.769
Coburn,Feingold,71,212,245,0.335
Coburn,Feinstein,66,212,243,0.311
Coburn,Graham,166,212,237,0.783
Coburn,Grassley,170,212,245,0.802
Coburn,Gregg,167,212,238,0.788
Coburn,Hagel,138,212,231,0.651
Coburn,Harkin,69,212,242,0.325
Coburn,Hatch,163,212,239,0.769
Coburn,Hutchison,164,212,240,0.774
Coburn,Inhofe,179,212,233,0.844
Coburn,Inouye,54,212,217,0.255
Coburn,Isakson,173,212,243,0.816
Coburn,Kennedy,65,212,240,0.307
Coburn,Kerry,69,212,233,0.325
Coburn,Klobuchar,63,212,245,0.297
Coburn,Kohl,64,212,245,0.302
Coburn,Kyl,166,212,238,0.783
Coburn,Landrieu,93,212,242,0.439
Coburn,Lautenberg,65,212,241,0.307
Coburn,Leahy,65,212,243,0.307
Coburn,Levin,65,212,242,0.307
Coburn,Lieberman,75,212,242,0.354
Coburn,Lincoln,72,212,241,0.340
Coburn,Lott,159,212,240,0.750
Coburn,Lugar,138,212,245,0.651
Coburn,Martinez,164,212,241,0.774
Coburn,McCain,89,212,120,0.742
Coburn,McCaskill,92,212,245,0.434
Coburn,McConnell,169,212,245,0.797
Coburn,Menendez,63,212,244,0.297
Coburn,Mikulski,70,212,244,0.330
Coburn,Murkowski,143,212,240,0.675
Coburn,Murray,71,212,244,0.335
Coburn,Nelson (FL),72,212,241,0.340
Coburn,Nelson (NE),99,212,244,0.467
Coburn,Obama,57,212,217,0.269
Coburn,Pryor,88,212,245,0.415
Coburn,Reed,64,212,243,0.302
Coburn,Reid,70,212,245,0.330
Coburn,Roberts,163,212,235,0.769
Coburn,Rockefeller,75,212,232,0.354
Coburn,Salazar,71,212,245,0.335
Coburn,Sanders,66,212,243,0.311
Coburn,Schumer,65,212,235,0.307
Coburn,Sessions,172,212,237,0.811
Coburn,Shelby,170,212,244,0.802
Coburn,Smith,135,212,243,0.637
Coburn,Snowe,117,212,245,0.552
Coburn,Specter,121,212,242,0.571
Coburn,Stabenow,70,212,243,0.330
Coburn,Stevens,143,212,231,0.675
Coburn,Sununu,172,212,242,0.811
Coburn,Tester,86,212,243,0.406
Coburn,Thune,168,212,243,0.792
Coburn,Vitter,155,212,225,0.731
Coburn,Voinovich,136,212,237,0.642
Coburn,Warner,148,212,242,0.698
Coburn,Webb,77,212,245,0.363
Coburn,Whitehouse,63,212,244,0.297
Coburn,Wyden,67,212,244,0.316
Cochran,Coleman,183,241,242,0.759
Cochran,Collins,163,241,245,0.676
Cochran,Conrad,123,241,242,0.510
Cochran,Corker,196,241,243,0.813
Cochran,Cornyn,205,241,243,0.851
Cochran,Craig,204,241,243,0.846
Cochran,Crapo,200,241,230,0.870
Cochran,DeMint,187,241,238,0.786
Cochran,Dodd,83,241,183,0.454
Cochran,Dole,189,241,232,0.815
Cochran,Domenici,198,241,239,0.828
Cochran,Dorgan,125,241,242,0.519
Cochran,Durbin,107,241,242,0.444
Cochran,Ensign,192,241,235,0.817
Cochran,Enzi,195,241,226,0.863
Cochran,Feingold,101,241,245,0.419
Cochran,Feinstein,115,241,243,0.477
Cochran,Graham,188,241,237,0.793
Cochran,Grassley,192,241,245,0.797
Cochran,Gregg,180,241,238,0.756
Cochran,Hagel,171,241,231,0.740
Cochran,Harkin,113,241,242,0.469
Cochran,Hatch,212,241,239,0.887
Cochran,Hutchison,199,241,240,0.829
Cochran,Inhofe,187,241,233,0.803
Cochran,Inouye,97,241,217,0.447
Cochran,Isakson,209,241,243,0.867
Cochran,Kennedy,114,241,240,0.475
Cochran,Kerry,111,241,233,0.476
Cochran,Klobuchar,118,241,245,0.490
Cochran,Kohl,112,241,245,0.465
Cochran,Kyl,189,241,238,0.794
Cochran,Landrieu,134,241,242,0.556
Cochran,Lautenberg,107,241,241,0.444
Cochran,Leahy,112,241,243,0.465
Cochran,Levin,113,241,242,0.469
Cochran,Lieberman,123,241,242,0.510
Cochran,Lincoln,122,241,241,0.506
Cochran,Lott,207,241,240,0.863
Cochran,Lugar,183,241,245,0.759
Cochran,Martinez,191,241,241,0.793
Cochran,McCain,98,241,120,0.817
Cochran,McCaskill,121,241,245,0.502
Cochran,McConnell,216,241,245,0.896
Cochran,Menendez,108,241,244,0.448
Cochran,Mikulski,117,241,244,0.485
Cochran,Murkowski,209,241,240,0.871
Cochran,Murray,114,241,244,0.473
Cochran,Nelson (FL),114,241,241,0.473
Cochran,Nelson (NE),142,241,244,0.589
Cochran,Obama,91,241,217,0.419
Cochran,Pryor,143,241,245,0.593
Cochran,Reed,113,241,243,0.469
Cochran,Reid,118,241,245,0.490
Cochran,Roberts,204,241,235,0.868
Cochran,Rockefeller,115,241,232,0.496
Cochran,Salazar,129,241,245,0.535
Cochran,Sanders,114,241,243,0.473
Cochran,Schumer,106,241,235,0.451
Cochran,Sessions,190,241,237,0.802
Cochran,Shelby,203,241,244,0.842
Cochran,Smith,170,241,243,0.705
Cochran,Snowe,157,241,245,0.651
Cochran,Specter,177,241,242,0.734
Cochran,Stabenow,116,241,243,0.481
Cochran,Stevens,203,241,231,0.879
Cochran,Sununu,188,241,242,0.780
Cochran,Tester,128,241,243,0.531
Cochran,Thune,192,241,243,0.797
Cochran,Vitter,177,241,225,0.787
Cochran,Voinovich,169,241,237,0.713
Cochran,Warner,198,241,242,0.822
Cochran,Webb,115,241,245,0.477
Cochran,Whitehouse,112,241,244,0.465
Cochran,Wyden,116,241,244,0.481
Coleman,Collins,200,242,245,0.826
Coleman,Conrad,155,242,242,0.640
Coleman,Corker,184,242,243,0.760
Coleman,Cornyn,178,242,243,0.736
Coleman,Craig,188,242,243,0.777
Coleman,Crapo,180,242,230,0.783
Coleman,DeMint,158,242,238,0.664
Coleman,Dodd,113,242,183,0.617
Coleman,Dole,168,242,232,0.724
Coleman,Domenici,191,242,239,0.799
Coleman,Dorgan,158,242,242,0.653
Coleman,Durbin,145,242,242,0.599
Coleman,Ensign,172,242,235,0.732
Coleman,Enzi,162,242,226,0.717
Coleman,Feingold,134,242,245,0.554
Coleman,Feinstein,148,242,243,0.612
Coleman,Graham,169,242,237,0.713
Coleman,Grassley,185,242,245,0.764
Coleman,Gregg,164,242,238,0.689
Coleman,Hagel,161,242,231,0.697
Coleman,Harkin,148,242,242,0.612
Coleman,Hatch,184,242,239,0.770
Coleman,Hutchison,177,242,240,0.738
Coleman,Inhofe,154,242,233,0.661
Coleman,Inouye,128,242,217,0.590
Coleman,Isakson,185,242,243,0.764
Coleman,Kennedy,149,242,240,0.621
Coleman,Kerry,144,242,233,0.618
Coleman,Klobuchar,155,242,245,0.640
Coleman,Kohl,151,242,245,0.624
Coleman,Kyl,162,242,238,0.681
Coleman,Landrieu,154,242,242,0.636
Coleman,Lautenberg,142,242,241,0.589
Coleman,Leahy,143,242,243,0.591
Coleman,Levin,142,242,242,0.587
Coleman,Lieberman,154,242,242,0.636
Coleman,Lincoln,156,242,241,0.647
Coleman,Lott,179,242,240,0.746
Coleman,Lugar,194,242,245,0.802
Coleman,Martinez,179,242,241,0.743
Coleman,McCain,88,242,120,0.733
Coleman,McCaskill,150,242,245,0.620
Coleman,McConnell,191,242,245,0.789
Coleman,Menendez,143,242,244,0.591
Coleman,Mikulski,146,242,244,0.603
Coleman,Murkowski,199,242,240,0.829
Coleman,Murray,149,242,244,0.616
Coleman,Nelson (FL),147,242,241,0.610
Coleman,Nelson (NE),176,242,244,0.727
Coleman,Obama,122,242,217,0.562
Coleman,Pryor,165,242,245,0.682
Coleman,Reed,145,242,243,0.599
Coleman,Reid,146,242,245,0.603
Coleman,Roberts,183,242,235,0.779
Coleman,Rockefeller,146,242,232,0.629
Coleman,Salazar,164,242,245,0.678
Coleman,Sanders,141,242,243,0.583
Coleman,Schumer,139,242,235,0.591
Coleman,Sessions,173,242,237,0.730
Coleman,Shelby,178,242,244,0.736
Coleman,Smith,197,242,243,0.814
Coleman,Snowe,188,242,245,0.777
Coleman,Specter,194,242,242,0.802
Coleman,Stabenow,145,242,243,0.599
Coleman,Stevens,186,242,231,0.805
Coleman,Sununu,177,242,242,0.731
Coleman,Tester,159,242,243,0.657
Coleman,Thune,193,242,243,0.798
Coleman,Vitter,153,242,225,0.680
Coleman,Voinovich,163,242,237,0.688
Coleman,Warner,193,242,242,0.798
Coleman,Webb,149,242,245,0.616
Coleman,Whitehouse,145,242,244,0.599
Coleman,Wyden,147,242,244,0.607
Collins,Conrad,166,245,242,0.686
Collins,Corker,166,245,243,0.683
Collins,Cornyn,161,245,243,0.663
Collins,Craig,166,245,243,0.683
Collins,Crapo,157,245,230,0.683
Collins,DeMint,147,245,238,0.618
Collins,Dodd,114,245,183,0.623
Collins,Dole,153,245,232,0.659
Collins,Domenici,173,245,239,0.724
Collins,Dorgan,165,245,242,0.682
Collins,Durbin,161,245,242,0.665
Collins,Ensign,155,245,235,0.660
Collins,Enzi,144,245,226,0.637
Collins,Feingold,159,245,245,0.649
Collins,Feinstein,166,245,243,0.683
Collins,Graham,160,245,237,0.675
Collins,Grassley,175,245,245,0.714
Collins,Gregg,158,245,238,0.664
Collins,Hagel,146,245,231,0.632
Collins,Harkin,165,245,242,0.682
Collins,Hatch,162,245,239,0.678
Collins,Hutchison,162,245,240,0.675
Collins,Inhofe,143,245,233,0.614
Collins,Inouye,140,245,217,0.645
Collins,Isakson,165,245,243,0.679
Collins,Kennedy,162,245,240,0.675
Collins,Kerry,160,245,233,0.687
Collins,Klobuchar,168,245,245,0.686
Collins,Kohl,166,245,245,0.678
Collins,Kyl,152,245,238,0.639
Collins,Landrieu,163,245,242,0.674
Collins,Lautenberg,163,245,241,0.676
Collins,Leahy,166,245,243,0.683
Collins,Levin,160,245,242,0.661
Collins,Lieberman,169,245,242,0.698
Collins,Lincoln,167,245,241,0.693
Collins,Lott,161,245,240,0.671
Collins,Lugar,182,245,245,0.743
Collins,Martinez,164,245,241,0.680
Collins,McCain,91,245,120,0.758
Collins,McCaskill,161,245,245,0.657
Collins,McConnell,165,245,245,0.673
Collins,Menendez,164,245,244,0.672
Collins,Mikulski,167,245,244,0.684
Collins,Murkowski,183,245,240,0.763
Collins,Murray,165,245,244,0.676
Collins,Nelson (FL),170,245,241,0.705
Collins,Nelson (NE),177,245,244,0.725
