INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,STATE,FAAREGION,LOCATION,ENROUTE STATE,OPID,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,REPORTER_NAME,REPORTER_TITLE,SOURCE,PERSON,LUPDATE,TRANSFER
619894,1997-05-10,5,1997,     ,Day,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,USA, , ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Take-off Run,0.0,,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,FLT 9043. NO DAMAGE/INJURY. TIME = 1225,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-24,False
626998,1997-05-01,5,1997,     ,Night,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,UNK, , ,C-152,226,36.0,,,A  ,1.0,A,1.0,7.0,,,,Landing Roll,0.0,,0.0,,,,,,,,False,True,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,, Engine Shutdown,,1G11,"DARK, MOONLESS NIGHT. DOING TOUCH & GO'S & DID NOT SEE ANY DEER  WHILE ON THE GROUND. AFTER 2ND T/D, ABOUT 2000' DOWN THE RWY A  DEER WAS RUNNING FULL SPD TRYING TO CROSS THE RWY AND RAN INTO  THE L COWLING & WAS STRUCK BY THE PROP WHICH CAME TO A STOP. A/C  & DEER WERE REMOVED FROM RWY. STUDENT WAS FLYING THE ENTIRE TIME.",False,False,Unknown, , 1,Large,,,"EXACT DATE UNKN, JUST MO & YR /Legacy Record=XXXXXX/",REDACTED,REDACTED,ASRS,Pilot,2002-03-29,False
626788,1997-04-30,4,1997,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,UAL, N9002U, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Take-off Run,0.0,150.0,0.0,Some Cloud, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,"FLT 795. PART OF SOUTHERN END OF RWY NOT VIZ UNTIL INTERSECTION  OF 18L & ALPHA. AT THAT POINT, CAPT SAW 4 BIRDS. ALL LIGHTS ON.  AS A/C APCH, BIRDS FLEW AWAY. CAPT THEN HEARD SMALL IMPACT FROM  RADOME AREA. NO DAMAGE.",False,False,No, , 1,Small,,,SOURCE = XXXX-X & AIRLINE REPT /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Pilot,1997-10-24,False
627220,1997-04-08,4,1997,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N421US, ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,700.0,140.0,,No Cloud, None,,,,,,False,True,M,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,K3302,"DAMAGED ENG NACELLE, NO EFFECT ON FLT",False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1997-11-04,False
623741,1997-04-04,4,1997,     ,Night,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,BUS, N311EA, ,L-1011,561,15.0,37.0,37.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Approach,500.0,150.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,NO DAMAGE/INJURY,False,False,No, 1, 1,Small,,,OPERATOR = TRADEWINDS AIRLINE /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-24,False
618550,1997-03-18,3,1997,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,USA, , ,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,130.0,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,NE1,"STRUCK L SIDE OF A/C, COULDN'T TELL WHERE.",False,False,Unknown, 2-10, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-24,False
636918,1997-03-10,3,1997,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,PVT, N36575, ,PA-32,729,26.0,7.0,31.0,A  ,1.0,A,1.0,7.0,,,,Approach,10.0,90.0,0.0,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,FUEL TANKS,,,UNKBM,NO DMG. THIS WAS ORIGINALLY A BASH REPORT INDEX 1754. DELETED FROM BASH DATABASE 4/24/07.,False,False,No, 2-10, 2-10,Medium,,,RE-ENTERED X/XX/XXXX /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Other,2007-04-25,False
625811,1997-03-09,3,1997,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5R,NC,ASO ,,,USA, N898US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,,0.0,No Cloud, None,7.0,,,,,True,True,M?,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,"CAPT SMELLED BURNT MEAT & ASSUMED A BIRD WAS INGESTED. NO BIRDS WERE SEEN, NO IMPACT HEARD. NO ENG VIBS OR FLUCTUATIONS. FLT WAS  ROUTINE EXCEPT FOR SMELL. A/C IN CLT REMOVED FROM SVC UNTIL 4PM  TO PERFORM BOROSCOPE. ENG BOX FOR DMG WAS CHECKED, BUT NOT DETAILS AS TO EXTENT OF DMG.",False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,2003-05-12,False
621247,1997-02-22,2,1997,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,AAL, N1428D, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,100.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,SPARROW TYPE BIRD.,False,False,Unknown, 2-10, 2-10,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-24,False
622304,1997-02-15,2,1997,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 5,NC,ASO ,,,USA, N855US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,140.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,, None,,NE1,PILOT DECLINED TO FILE A REPTD. STATED THAT HE MAY HAVE STRUCK  BIRDS. ARPT AUTHORITY PICKED UP 5 DEAD GULLS.FLT 414.,False,False,No, , 2-10,Medium,,,SOURCE = TWO XXXX-X REPTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-24,False
616562,1997-02-10,2,1997,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, N849AA, ,B-727,148,94.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Approach,2500.0,210.0,,Overcast, Rain,,,,,,False,True,M,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,CRACKED L WINDSHLD,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-04-14,False
622444,1997-01-27,1,1997,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N524AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,100.0,138.0,,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,NE1,FELT BIRD STRIKE RT SIDE FUSELAGE. NO SIGN OF STRIKE FOUND.,False,False,No, 11-100, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1999-04-01,False
623142,1997-01-12,1,1997,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,USA, N656US, ,B-767-200,148,29.0,22.0,7.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,1800.0,200.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,SAW FLASH AS LIGHTS STRUCK BIRD FOLLOWED BY SOUND OF STRIKE LOWER  RT FUSELAGE. NO DAMAGE. COULDN'T FIND IMPACT SPOT.,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-03-27,False
624315,1997-01-01,1,1997,     ,Day,KSUT,CAPT FEAR REGNL JETPORT/HOWIE FRANKLIN FIELD ARPT, 5,NC,ASO ,,,BUS, N68918, ,PA-60 600,729,34.0,7.0,31.0,A  ,2.0,A,2.0,4.0,4.0,,,Climb,10.0,120.0,,Overcast, Fog,,,,,,False,False,N,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,, Other,SCHEDULE INTERRUPTION,UNKBS,"NO DAMAGE, DIVERTED TO KILM FOR CLEANUP. TIME OUT OF SERVICE =  1/4 HR.",False,False,No, , 11-100,Small,,,OPER = RELIANT AIR CHARTER (JOHN MCCLOSKEY) (X/XX/XX UPDATED EFFECT ON FLT) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,2014-07-23,False
627507,1997-01-01,1,1997,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, N90511, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,125.0,0.0,Overcast, Rain,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,, Aborted Take-off,,NE1,HIT 4 GULLS. NO DAMAGE/INJURIES. TIME = 1810Z.,False,False,No, 2-10, 2-10,Medium,,,SOURCE = TWO XXXX-X REPTS. /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-10-24,False
624207,1996-12-23,12,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N374US, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,200.0,140.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,, None,,R,TIME = 2125 LCL,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-24,False
623894,1996-12-19,12,1996,     ,Day,KILM,WILMINGTON INTL, 24,NC,ASO ,,,USA, , ,B-737,148,95.0,,,A  ,4.0,D,2.0,1.0,1.0,,,Approach,200.0,100.0,,Overcast, Rain,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,NE1,,False,False,No, 2-10, 2-10,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1998-07-13,False
634402,1996-12-02,12,1996,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, , ,B-757-200,148,26.0,37.0,,A  ,4.0,D,2.0,1.0,1.0,,,Take-off Run,0.0,,0.0,,,,,,,,True,True,M?,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,O2205,"INGESTION. ENG # NOT REPTD, ASSUME 1. # BIRDS NOT REPTD, ASSUME  1. REPTD AS DOVE, ASSUME MOURNING.",False,False,Unknown, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Engine Manufacturer,Other,2005-03-10,False
617867,1996-11-10,11,1996,     ,Night,KILM,WILMINGTON INTL, 35,NC,ASO ,,,USA, N851US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,4500.0,250.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-03-24,False
628636,1996-10-30,10,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,BUS, N6844T, ,C-425,226,40.0,31.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Approach,9000.0,,,,,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"PILOT DID NOT CALL AS REQUESTED, PART OF A/C STRUCK, # BIRDS  UNKN.",False,False,No, , 1,Medium,,,OPERATOR = MCDEVITT & STREET CO. /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-13,False
634662,1996-10-26,10,1996,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, , ,B-757-200,148,26.0,37.0,,A  ,4.0,D,2.0,1.0,1.0,,,,,,,,,,,,,,True,False,N,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"INGESTION. ENG # NOT REPTD, ASSUME 1. # BIRDS NOT REPTD, ASSUME  1.",False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Engine Manufacturer,Other,2005-02-24,False
622131,1996-10-20,10,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, N504AU, ,B-737-300,148,95.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,,0.0,,,,,,,,False,True,M,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1G11,FLT 1139 HIT SOME DEER DURING LANDING. MINOR DAMGE TO L ENG.  COWLING. NO INJURIES. TIME = 2316Z.,False,False,Unknown, , 2-10,Large,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,PACIR,Tower,2002-03-29,False
615685,1996-10-09,10,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,PDT, N935HA, ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Approach,1000.0,120.0,,Some Cloud, None,,,,,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBM,NO DAMAGE KNOWN AT THIS TIME. CAPT WAITING FOR MAINT TO CHECK  A/C. FLT 3330.,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-13,False
622671,1996-10-09,10,1996,     ,Dusk,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,PDT, N937HA, ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Approach,100.0,110.0,,Some Cloud, None,,,,,,False,True,S,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,, None,,J2204,"PROP DAMAGE DUE TO BONES IMBEDDED IN ANTI ICE BOOTS. DAMAGE HEAT  MATS 2 ON #2 ENG, 1 ON #1 ENG AND 1  ON LEADING EDGE DEICE BOOT. BIRDS REPTD AS GEESE, ASSUME CAGO FROM DATE AND LOCATION.",False,False,No, 11-100, 2-10,Large,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2004-02-06,False
624999,1996-10-03,10,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,25 SW CLT,,1ASQ, N637AS, ,ATR-72,097,2.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Approach,7000.0,210.0,25.0,Some Cloud, None,,,,,,False,False,N,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,"FLT 555. 25 SW CHARLOTTE, NC",False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-24,False
626787,1996-10-03,10,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, , ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,,,,Some Cloud, None,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,REPT NOT COMPLETED PAST #15.FLT 1480,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-13,False
620331,1996-10-02,10,1996,     ,Day,KGSO,PIEDMONT TRIAD INTL, 23,NC,ASO ,,,NWA, , ,DC-9,583,90.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,,0.0,Overcast, Fog,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,FLT 691. PILOT WAS UNSURE OF # & TYPE OF BIRDS.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-24,False
626879,1996-10-01,10,1996,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N899US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,3000.0,160.0,,Overcast, None,,,,,,False,True,M,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,VERY LITTLE DAMAGE TO RADOME,False,False,No, 2-10, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-05-28,False
623726,1996-09-29,9,1996,     ,Day,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,BUS, , ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,3000.0,200.0,,, Rain,,,,,,False,True,M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,UNKBL,HOLE IN #1 LE FLAP (INBOARD OF L ENG NACELLE),False,False,No, 1, 1,Large,,,OPERATOR = EASTWIND AIRLINES /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-24,False
618344,1996-09-25,9,1996,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,AAL, N1429G, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,1500.0,145.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,FLT 840.,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-24,False
829728,1996-09-19,9,1996,22:00,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,MIL, , ,C-130H,561,,,,A  ,,,,,,,,Approach,2000.0,200.0,,,,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"REMARKS -  ;  AIRCRAFT -  C - 130 - H;  IMPACT -  P WIN;  NUMBER OF BIRDS (S, F, or Z) -",False,False,Unknown, , ,Medium,,,SOURCE = BASH NR XXXXX /Legacy Record=XXXX/,REDACTED,REDACTED,BASH,,2009-10-21,False
619597,1996-09-18,9,1996,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,USA, , ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,120.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,ZT1,FLT 1612. NO DAMAGE.,False,False,Yes, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-01-30,False
613071,1996-09-13,9,1996,     ,Day,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,USA, , ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,500.0,140.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBL,FLT 9021 HAD NO DAMAGE/INJURY.,False,False,No, , 1,Large,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-01-30,False
621921,1996-09-11,9,1996,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N896US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,1800.0,160.0,,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBM,,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-03-24,False
618977,1996-09-04,9,1996,     ,Day,KGSO,PIEDMONT TRIAD INTL, 5,NC,ASO ,,,BUS, N606MM, ,CITATIONJET,226,49.0,37.0,,A  ,2.0,D,2.0,5.0,5.0,,,Climb,2900.0,140.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,," None, Precautionary Landing",,UNKBM,,False,False,No, 1, 1,Medium,,,OPERATOR = MARK MARTIN ENTERPRISES /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-24,False
623143,1996-08-30,8,1996,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,USA, , ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Climb,1000.0,160.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,FLT 2172,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-01-28,False
623638,1996-08-29,8,1996,     ,Dusk,KAVL,ASHEVILLE REGIONAL ARPT, ,NC,ASO ,,,1ASQ, , ,EMB-120,332,11.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Landing Roll,0.0,,0.0,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1G11,"FLT 805 HIT 3 DEER, NO DAMAGE.",False,False,Unknown, , 2-10,Large,,,SOURCE = PRELIM. SITUATION REPT /Legacy Record=XXXXXX/,REDACTED,REDACTED,Other,Tower,2002-03-29,False
619466,1996-08-25,8,1996,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, , ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,110.0,0.0,Overcast, Rain,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,UNKBM,"MIST, NOT RAIN. NO DAMAGE. STANDING NOTAM.FLT 156.",False,False,Yes, 2-10, 2-10,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-01-27,False
620604,1996-08-23,8,1996,     ,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,MDW, N108ML, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,400.0,130.0,,No Cloud,,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBS,NO DAMAGE.,False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-03-23,False
